scorer,Unnamed: 1,Unnamed: 2,sebastien,sebastien.1,sebastien.2,sebastien.3,sebastien.4,sebastien.5,sebastien.6,sebastien.7,sebastien.8,sebastien.9,sebastien.10,sebastien.11,sebastien.12,sebastien.13,sebastien.14,sebastien.15,sebastien.16,sebastien.17
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_376.png,847.327138728564,158.21699799036833,836.5929699361409,231.00808011398786,828.2069005670603,302.4573911385545,830.5549999904031,334.99534029058725,760.4474600648892,366.8624038930935,713.485471598038,387.3244131536501,832.9030994137456,362.50164782117156,765.3365521204075,373.18135193326657,697.3842184094032,374.2421449378844
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_377.png,817.421056025543,287.79078628100206,779.0544428630909,344.38834328660505,753.7488043942395,383.027060088507,839.7335544604441,302.2122791718528,794.1763652893997,343.21462683440103,738.5110005850388,377.31288366005674,530.5657401933456,484.84368597866364,562.7914929303342,419.50928316942645,591.044207658653,366.7561673876437
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_378.png,784.9491138199556,278.6858437605137,763.7250299428545,334.1949862083166,751.4803661676038,371.74528845241855,812.9757886833071,287.39316022291416,775.7468259625834,330.68029466088956,734.609940521703,368.2079411395684,465.36777376838563,418.9722431586854,527.4074035629889,379.5172154384333,570.127674956641,344.14374230993144
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_379.png,526.8942862507056,223.03030277866836,563.0840702975576,282.8931034576715,590.0223306031089,326.9738930485738,506.48651329195457,215.95560815296798,547.3020592094567,281.5325852604214,582.9476359774086,328.6065148852739,573.171269754791,163.6451408108879,653.1697397530952,156.02623890628752,712.7604035768721,150.31206247783723
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_380.png,886.3396730918867,235.90048605320152,850.4219926844847,289.77700666430434,815.5927268348829,344.7419418332072,830.0142197257337,314.5384378542557,763.3488280604803,334.9462108130067,703.2139237420272,346.9187709488074,796.001264794482,286.5117629909042,747.2947133329295,334.4020035341067,710.2886183677275,370.59178758095857
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_381.png,738.6857593789794,275.958775831655,700.4893000436865,330.14541840914336,668.9252778674849,368.2399279321453,695.5914345335863,277.6294159952906,692.3261908601861,330.14541840914336,688.516739907886,384.2940426596962,828.3780105851931,251.2353629686392,789.1950865043912,314.9076145999425,758.7194788859896,364.1583733403951
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_382.png,733.4768175290031,291.30308889852205,721.7763610326525,346.2680240674249,708.7153863390519,402.32137379412785,771.8434306914552,293.2078143746722,731.541699511555,345.40180619920824,689.3960279381009,387.62777726382706,846.6719315402091,276.6094923682213,797.4211727997565,332.1186348160242,761.5034923923547,372.66207709407627
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_383.png,751.7077613721541,294.2962289324722,729.123159297803,352.7985114142253,713.0690445702521,400.96085559687776,788.7138563373561,297.83357624532243,742.6612546202332,345.89932060279267,696.1986189243512,383.54622267207685,858.3723880365596,278.7863214838214,806.1284892621568,330.7581166187741,768.0339797391548,367.764211583976
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_384.png,723.5323723977965,252.62114209038475,692.1792244306972,303.46902857915086,655.7700019165945,348.1947651603314,683.3605436434684,259.2428586328902,676.5180892952037,316.63118542478776,674.0901216232388,359.6724305187109,778.7134558515442,234.74247105137056,763.2627524844949,307.36077687650237,751.7850871261154,360.99677652160085
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_385.png,802.8667702050811,256.05173380456375,765.983168447939,313.88378898687887,739.8423633190905,357.39211533146874,831.5142278805313,261.0650388977675,787.4522820726545,302.7724518378609,726.2348209232517,342.7102932728006,665.6421804340188,442.8140049856115,615.1187891373849,429.5855803571336,589.4115604439227,424.3569914703278
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_386.png,820.540986548369,341.44637192648906,765.1391787608064,367.27111898284295,725.1880743402932,385.1497900218572,846.8071822723529,349.61317227764374,789.2750939982863,367.5421126381026,718.7870686596584,369.2576379871779,594.151322981758,398.69219249261175,,,,
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_387.png,607.825561898479,298.0358877858618,604.2939725574392,367.56405293758377,601.8660048854744,414.7990603739917,735.1835025097284,509.9312482482526,715.0975881325643,441.9481534332355,699.86760909933,393.8302486615676,757.6973845588575,502.20589656472794,724.8094588204239,433.7813530820809,700.5297821007749,384.11837797370805
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_388.png,599.5148811832408,279.0562894666131,604.8122651948006,351.45387095792995,609.2267518711004,405.0898840749727,771.6798615589335,484.32991991455424,731.7287571384202,420.761311775837,703.2553180762864,373.30558000561405,754.0219148537342,488.74440659085394,723.1205081196355,426.0586957873967,703.6967667439164,386.7697643683285
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_389.png,615.2704218081917,296.28653645733505,617.2399345233789,352.86526536634915,617.7770743547936,390.82314678632065,779.2771170001442,435.40575279374,733.9783245508386,400.67071036225667,707.1213329801041,375.78323150670934,794.137985669284,442.74666382307413,740.6030491382865,394.5831256062235,707.3003795905756,364.1452018260577
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_390.png,714.3631976464548,244.73594898056757,679.5339317968529,297.2519513944203,655.3167078858015,334.8022536385223,736.6756960813558,274.93945295951914,690.5430298634061,304.0842249111615,651.7793605729513,325.00652261832175,835.993524480611,353.57740476057324,761.4371272713071,360.3799957468236,712.4584721703045,364.7336539780239
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_391.png,722.5622201096322,226.97426831758946,683.0573262982103,282.4554059498071,655.7524732226686,322.83173124236333,741.443235534209,259.65294886012606,693.0787883312548,288.7006648979363,651.9762701377533,314.8436093319655,834.881332274242,322.6358465069827,762.7044751167401,347.1362475604467,713.0415000083673,363.690572596571
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_392.png,827.6030036328374,239.18861171924965,774.4261603227831,283.2340778952543,729.306414483949,324.2357516932424,462.09460403557347,399.2868365542455,534.4294346660852,382.09836194897537,588.1434178075542,366.87940005889243,500.30880432600964,4.355289269480664,517.9667510312089,80.06373576802238,529.4444163895885,136.34843920685194
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_393.png,479.67338801215726,272.84093796548643,553.0824983054983,250.2810650460694,,,513.876992097968,410.89443289798254,566.6301078797508,353.947554773715,601.2838282887042,313.3342773517568,860.4047273416801,248.69967607462655,804.7212314850237,295.60988801817626,761.9290915823201,335.53728215333496
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_394.png,525.2450422487592,407.2539430593838,573.4642508715242,349.30373183463337,609.1929415980309,304.27977197602746,485.1591941165809,351.62754911765825,562.1356416167782,341.7513256648028,620.2311091510364,335.50606671667356,850.3299879057727,250.75220621504994,796.2161911833985,300.90248874244537,759.6698972579046,339.88987128860776
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_395.png,645.6971551752032,304.46900152592667,668.0779814841486,326.491734613929,,,608.9926000285326,344.7544888820285,658.2304179082126,335.9812049689219,690.8169010140373,333.47455242232,770.8507358948261,337.2345312422228,734.6833205795704,333.47455242231996,708.0053756193073,328.8193405500593
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_396.png,484.06807307816524,201.29525002512193,499.1079883577766,259.6644450388517,524.7116536552103,322.86789853531366,783.1382903765025,227.32810700832584,745.8965953984173,285.1601621906409,722.7995826475856,334.57702668079247,811.0695616100664,257.4079375675485,753.774646259166,292.1429799990319,705.6111080423155,320.6113910640105
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_397.png,604.7581297757055,293.6928333176009,661.6916532098137,316.3500518270929,687.1084047428976,329.71200120448566,635.1129930352171,275.82848795434757,668.3726278985099,315.62385892614765,683.4774402381712,338.28107743563965,724.5223026867052,323.8261687378228,709.5627289272329,315.5475696670469,702.4460384979694,308.28564065759434
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_398.png,446.67228233607875,72.0024405515508,519.4368110107935,61.109547037371954,575.6441415439564,56.02619673075515,457.2081964790394,330.385604978723,530.796353382852,335.9360499033415,587.1960356813946,341.48649482796,779.6507718893802,233.11980150403622,744.020496405539,290.23567024446504,713.7616192358448,338.7573016822588
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_399.png,519.5992542857886,443.4733661241859,579.415548749651,408.3781970476024,622.4567938435741,384.5399689955834,528.2075033045732,469.0773888467247,,,608.7718851470447,365.1162276198643,805.2182431942674,330.665212313655,752.9366329365707,344.9889411513801,716.5901710108434,355.01555133778766
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_400.png,530.5596499171041,432.8878661214323,588.2126584889476,402.62898895173805,628.4981458450494,381.6805355265651,530.7386965275756,461.71437040735407,,,619.5458153214712,360.01589565950593,797.52365391168,348.66276253250373,743.9887173806824,352.06464813146346,710.5070012225,352.06464813146346
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_401.png,557.0264169038378,510.5696028523474,570.7113256003672,441.92433503588535,581.3060936234867,386.08107858069275,784.033222004258,271.7911786423596,753.5576143858565,320.4977301039122,726.8914577197551,360.76906874251426,815.8693478199098,289.7500188460605,768.8197321433089,320.93176065282495,717.9120376179046,344.4428503755134
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_402.png,699.0773987401838,284.4886623590827,623.8104009092721,298.83574405705707,570.8365607936744,308.54761474491664,811.7213616755594,314.6843381516536,752.5344337072892,339.01320356614826,716.0120135991732,355.6250140024204,823.0426726990104,341.2538847877227,,,705.1758784418055,341.4746091215377
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_403.png,744.6716822835162,272.2658119269184,712.0851991776918,327.05407473121693,690.7786525315756,366.80242225590405,751.2964068709641,301.45040943378325,717.0985042708955,336.9016383071529,699.3728898342107,359.28246461609837,770.0963009704783,297.1532907824658,,,678.4244364090379,358.56627817421213
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_404.png,521.61945315063,290.8744447427685,565.543595579813,350.249290539001,604.3910783312513,384.2408379465095,681.4574968054126,346.0269542028624,675.2772154585929,328.1482831638482,,,544.8759124769484,88.80456395146292,518.7539630897471,19.146032252259282,,
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_405.png,577.3438324847172,458.1838035064916,635.2374372805583,436.2669388337803,674.522383392022,420.13943464065306,594.2983881749278,202.21137462401856,595.5389654205529,127.3632141379668,594.7119139234695,59.95851712566605,617.1141362710135,676.2864301215801,565.4234177032982,620.0469283199059,524.0708428491259,576.626724723025
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_406.png,562.4740400371446,501.63708413660675,570.4201160544843,464.11394738805836,,,807.4411103099824,483.01780689982496,770.7071189842304,434.85546271717243,739.9594077263788,397.8493677519705,612.8197300768475,690.5837188750403,538.4102930081347,673.8604526315169,483.62203020383623,660.2529102356781
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_407.png,530.7851639151796,581.1338877894884,522.0636517713358,539.2035409440855,,,716.0670952089384,563.4666344204284,706.0038119660417,489.6692239725191,691.579772651223,436.6692655599298,609.3962928342332,687.9159038575842,532.9153401882184,679.5298344885036,479.57993900086575,673.4918645427656
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_408.png,684.4794990060609,267.19110310926675,662.0048330969249,328.57713089093664,641.5428238363683,384.59607427639503,647.9162365568695,287.3176695950601,631.8149833682348,353.3998962234152,615.0428446300735,398.6846708164504,752.2389395082321,517.4314130826316,729.428830824333,453.6972858776191,710.3085926628291,407.7416257350575
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_409.png,570.764398361328,499.6529460201807,602.9669047385975,441.621345986143,625.7770134224967,400.3618846902665,629.8023267196554,259.4759192897126,650.9352215297384,319.52017597232964,673.4098874388744,381.91253207828925,732.7832585719652,309.1214601915708,721.7136470047787,244.38100466226862,716.3465626085672,198.76078729447022
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_410.png,593.2128168560813,265.86366367173326,595.8963590541871,205.14852143958979,593.8837024056078,162.21184626989717,784.0797556963557,319.19906485908587,746.5101649228747,331.9458903000883,717.9975290680006,342.6800590925115,506.7454966997661,151.28724860620244,505.92918578141604,207.61270197235538,503.4802530263659,268.29181356970855
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_411.png,904.7504208901933,266.19468177783074,847.6838675914355,304.6525763922109,,,824.9399514216408,323.2612350765884,792.6849430353864,374.9519536443037,772.422181356842,406.7934362820164,853.059702322478,329.87764705325594,813.3612304624726,365.85438717638584,752.9864711753811,400.5905500538905
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_412.png,758.9469882153115,220.73511137035248,766.0101668973912,289.6011035206295,771.9697239103959,342.3542193024122,796.4701249638599,222.28018170705744,773.9562429147309,288.7182061853696,751.6630851994169,342.3542193024122,880.1246474797414,246.11840975907637,844.3673054017129,308.36267189490366,816.556039341024,356.7013010003866
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_413.png,757.0464741027658,215.02479879703958,766.9790691244405,286.98093162072644,774.7044208079651,339.29259873487916,793.2452648484243,216.56986913374448,773.6007991388901,285.87730995165145,753.956333429356,341.0583934053991,880.6521010391605,240.62882151957854,844.4533102935021,305.3010513273707,818.8492875709632,352.9774939594644
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_414.png,738.1353970925921,191.14595581625528,747.1923520111992,267.6269084622703,753.5657647317005,324.3167373972551,775.7049878660732,195.8421546629404,755.913864155043,266.6205801379806,736.1227404440128,324.3167373972551,884.3884468893576,372.62049696315927,823.337861882451,372.2850541883961,782.4138433613376,376.3103674855547
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_415.png,642.1612964523379,215.3236018792391,668.6612756586326,285.4311418047529,686.1042999463202,342.1209707397377,517.712027015182,311.59567823628424,573.3955276258771,344.133627388317,613.3132178227007,368.9563927207955,530.4698649220771,127.93412377365992,472.78389335867416,76.23443227815721,,
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_416.png,469.24292102294794,434.1054336831154,535.9960332008295,404.5864695039517,588.6605488386556,380.0991469462364,766.1097766884009,213.04864511415101,741.6224541306856,285.5042844630073,728.5401859149198,335.48525790272765,447.26449913082314,86.95964933495333,500.59990031817574,27.586278201862726,524.7517801011278,1.7571845450945034
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_417.png,422.5359542359337,373.4104171985056,495.99792190907965,363.0116911808457,553.6940791683542,354.2901790370019,905.2146708374955,315.7473426405842,833.9235173015918,311.93789168828397,769.4349547519384,311.665788048834,903.5820490007955,352.4813339663361,844.0575134695225,324.09275400150864,788.7543131528895,291.80222236898294
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_418.png,876.346108908043,326.4934268443935,802.3339189776392,335.200743306794,749.5458129243365,345.81278524534457,882.0602853364934,344.1801634086445,819.6762743732111,343.1301961119117,747.6410874481863,328.94235959944365,460.3959871709202,255.31950515443955,514.9148976232228,308.0726209362223,555.5281750451811,347.5822766891056
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_419.png,886.5447456446035,311.2242517918091,810.4499361941888,326.80130690283517,757.0940899862144,339.33456963584456,889.7675846330916,332.17270521698197,825.3904508016614,332.79025781281115,754.0502976081976,322.8622814724607,436.5049760415154,295.51668810775703,507.57821152994234,313.6160834805862,561.655673314615,329.0667868476355
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_420.png,884.8006664222605,309.75763240951693,811.3386987491147,324.852557273862,758.0032566141579,338.9411538139175,890.1677098708681,330.89052721960013,825.2007164969325,331.0021394078891,754.3133860917624,322.5044578505195,430.27566567048825,319.1500301028872,503.402190568871,328.8778705710207,559.7565767290926,335.58672606628517
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_421.png,748.1754220962231,385.4974948383625,713.9602590703743,370.4025699740174,693.1628070350544,361.6810578301736,779.0361573744397,369.0607988749646,722.0108856646916,359.6684011815943,681.7577526931047,354.3013167853827,479.8212432332485,373.4215549468865,541.5427137896817,375.43421159546585,588.5047022565329,376.1050971449923
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_422.png,706.1185105163613,486.46371118052116,688.4317739521103,421.70304499141776,,,730.8799417063126,478.0284983575707,695.2343649383607,411.6352103317672,669.6566228300594,365.10548798581476,530.6116630711022,434.2198124061184,573.8761417436544,404.0163084271668,593.7397074235055,388.234297339066
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_423.png,699.2022551436123,440.3985114661249,676.6176530692611,395.2293073174225,,,728.0452409253137,430.05857316702435,,,652.6725327976598,345.4343412980699,693.760182354612,384.34516173942194,657.02619102886,380.26360714767173,,
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_424.png,439.031614749583,488.0479035786286,503.77207027888517,451.149198354674,554.7593720428952,421.29479140074716,725.8351871721393,657.7819066612154,703.3605212630033,636.6490118511323,689.2719247229479,622.5604153110769,625.2023547431721,659.7945633097947,643.3162645803862,642.016096247344,655.0567616970991,629.9401563558679
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_425.png,798.7277374593162,231.3093521129284,737.0062669028831,283.63842497599126,693.0632634089009,324.5624434971046,613.5633257900168,657.9925411379468,637.3797627982058,642.2267307240752,652.4746876625508,630.4862336073624,706.4809743994298,657.3216555884203,693.0632634089009,639.5431885259694,683.3354229407673,626.4609203102037
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_426.png,816.6488556581194,245.7970767781371,742.6366657277155,282.803171743339,693.3859069872628,312.4624684433906,614.2037479073088,657.2177796265586,636.2441427027599,641.7078721779078,653.1145683486608,629.4632084026571,707.5352962386636,657.7619869054586,692.2974924294629,639.5310430623076,682.2296577698123,625.6537574503569
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_427.png,815.0738163743072,241.63899952206467,743.6245053497405,277.19593364696635,691.6308752614408,308.7275544747094,615.1499226154259,658.9297908537128,637.2891457497986,642.4930948903148,653.7258417131966,630.4171549988388,708.0675712248388,659.2652336284759,693.9789746847835,639.1386671426826,684.5865769914133,626.39184170168
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_428.png,821.3538703710216,231.20106819860592,751.967442311268,269.5676813610579,707.6145490809156,300.5874962583596,613.7388266864369,660.0364039718283,638.2281542369382,641.8054601286774,653.738061685589,630.6492109112268,707.8866859361418,658.4037821351283,694.2815039636412,639.0844237341772,683.6694620250905,627.1118635983765
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_429.png,713.7603333521315,537.3515715797274,687.2946854454614,470.7739260645101,,,707.7848689333011,656.7802005995437,693.3540590424233,639.1956375537059,683.414958190428,625.1471007725203,613.0767060070768,658.2137247608892,636.3953656982965,641.5848444892817,652.6419728602119,630.212219475941
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_430.png,493.94759052916345,112.6735489460622,541.3949423041279,169.61037107601945,580.2480567764571,215.44630335673975,615.2212827351871,658.5409182464263,637.25254905847,642.8716218774604,652.4505883937828,629.6764249351733,706.6451472638904,657.5984041791199,693.3321360631901,640.3975224507814,683.7891811317146,626.7310684748412
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_431.png,495.1604318102819,529.4562855082811,540.3296359589842,474.76345397882824,565.0910671489356,445.3762609182267,613.8707160061606,658.4179699389703,637.1088888364088,641.8607717974184,652.9398940770154,629.9512082219162,706.5329301667755,656.2393912361346,692.5900264686265,638.8107616134484,684.6019045582287,626.7559594577572
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_432.png,475.0680426474997,308.39875072351356,543.6381597889033,343.5001202125654,594.5215403660559,366.9010332052666,614.2873702401023,659.15183477885,636.4891499385761,642.1424067840514,652.6033448810169,630.6834237138713,706.6754212434291,657.898508505549,694.5002517313628,639.2776610165064,683.3993618821258,625.6701186206676
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_433.png,599.421033449195,329.01656364369796,,,,,613.7807540015622,659.0756936972457,637.1775333859512,642.9628173287514,653.5111340882605,631.043703302742,707.147147205303,656.4270016914658,693.4622385087736,638.9897793200815,683.971092154729,626.8499409602571
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_434.png,581.2035990719935,272.5521425811635,599.0690640382901,287.8971143142128,,,708.165302860357,657.0879891618209,694.0389454961976,639.4300424566217,683.0027288054481,626.6280310953522,614.5781853228009,659.7366811676008,637.312791705745,642.5201831300315,653.8671167418693,629.7181717687621
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_435.png,587.0316153208287,299.25620794425356,600.9105094181206,309.391022665563,,,614.7657304342229,659.95664524816,637.739510824812,642.0488779693419,651.8772218344053,629.5605665775345,707.0142947718192,657.4825458214812,693.347840795879,639.5747785426629,683.8048858644036,626.7330243756156
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_436.png,597.1023729687937,324.18587704116464,,,,,613.6044431126463,657.8016452801816,637.0494805368886,641.7789061359758,652.7187769058545,630.1152945530613,708.3271068769216,656.8591312128755,693.3646960584352,639.8938780013634,683.5861126101332,626.8164953174896
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_437.png,602.6900028806806,323.0741966274461,,,,,613.7303110801307,659.1635850106182,637.0575342459598,642.551774574346,652.9624591317522,630.2990916993651,708.4820205661483,657.5265397861499,692.9414924859199,638.3550472011951,684.6628934151439,626.1550064653147
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_438.png,613.5042155264649,657.9718648175449,637.1781040972802,641.4146666759931,652.8638707576978,630.2312960014361,706.8747504777432,657.68418586611,693.446254692376,639.242384987539,684.3148775583262,625.8138892021717,604.8571303922356,307.16689648483646,,,,
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_439.png,614.5299268305753,657.8052670619777,636.8424252654764,641.4790486949768,652.8965399930273,630.5949031169762,708.6777860802802,657.2610597830776,693.7120859105294,638.7580123004766,684.1884585297789,627.0575558041261,620.420711541613,283.8108055331775,644.9724318886881,311.2518670549256,,
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_440.png,614.4216433998371,658.3007467970455,638.0946600319884,643.0629429878446,653.0603602017392,630.2740719336939,708.025295370642,658.0286431575954,693.6038024797913,639.5255956749945,684.0801750990407,627.0088282602937,495.1312128422992,527.0396743494288,544.573463616857,477.15597490724093,581.8758760315905,436.5426974852827
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_441.png,614.7680507308703,659.1335327404404,637.3526528052215,641.7188998156394,654.2230784511223,630.0184433192888,708.0996322780015,657.5009109037403,694.2223466660508,638.7257597816892,682.7939938091503,626.4810960064386,425.8288377342411,268.3842548783632,502.98067592978254,286.4981647155773,552.9616493695029,305.95384565184423
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_442.png,614.5430449531511,658.8486008098945,637.1029178725682,642.9134524779254,652.8590195940658,630.9173295763305,708.542515450722,658.3114609784799,694.0397400025254,638.974427047551,684.5502696475326,627.1573507564277,622.1325492622099,59.15643210984008,637.8886509837074,137.93694208334531,644.5133755711552,200.78230509089863
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_443.png,614.7442674509304,659.0708976851096,637.6995981676894,643.1787456504302,654.4746475376287,630.3767342891608,706.7863146517814,658.6294490174796,693.5428546228819,638.9849833079454,683.6102596012074,625.962247612861,398.99953043791237,324.0106472132936,469.474373055466,334.07848187294417,518.9972354353686,335.4390000701942
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_444.png,614.4392087464072,658.5861232449241,638.0567124646111,643.1354198778747,653.9488644992905,629.4505111813453,707.1434289487031,657.2617772420342,693.2377959183588,639.82455487065,683.7466495643142,626.5810948417505,276.5321826488829,675.1122476557902,204.96892547352917,657.4255110915392,153.5413293135324,645.7250545951886
labeled-data,video-youtube-4_train_eval,video-youtube-4_train_eval_445.png,613.7307461446823,661.2352463529185,637.1275255290712,641.8115049771993,653.6818505651955,630.5545639526349,679.0651489539194,657.0414840104337,674.8713866114346,639.1628129714195,672.490413846019,628.5205266713583,258.7042175487153,683.097536393409,190.15160769948304,669.2998712754492,141.35143589130234,660.149840723539
