scorer,Unnamed: 1,Unnamed: 2,sebastien,sebastien.1,sebastien.2,sebastien.3,sebastien.4,sebastien.5,sebastien.6,sebastien.7,sebastien.8,sebastien.9,sebastien.10,sebastien.11,sebastien.12,sebastien.13,sebastien.14,sebastien.15,sebastien.16,sebastien.17
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_230.png,421.1710279024199,258.69501183376906,449.7419100446714,358.55706411981237,477.4964812685728,451.3444051722672,379.3164925022521,188.12352791507035,395.37060722980294,288.80187451157565,418.7715202225042,395.4665011759812,878.4365770052631,420.06567329870677,792.4518269390586,473.12588299145955,721.9769843215048,514.4856361878617
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_231.png,585.3335969335362,148.2563064109233,612.8399044641205,231.44611199297748,633.3019137246773,304.23718899814645,955.6449217943629,473.2113803996558,867.4833426125583,497.15650067125705,792.1106344849044,515.9316517933081,570.5028803657265,491.9701229282146,652.4060758401807,447.6172296978623,729.4114058045348,411.42744565101043
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_232.png,589.327788720675,238.54160528992375,587.4230632445248,331.05684270292863,589.871995999575,410.2390017828827,569.7363266802738,232.28322158257345,599.2087035635567,319.313835998544,615.4497381078762,375.68183957273095,876.2833975223887,428.310127918366,816.6927004828356,469.12567383586816,751.115723375382,509.1249088350202
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_233.png,608.7056705394143,141.02356982494257,619.4398393318374,246.688043875358,632.5221075476031,345.3082196557458,491.0326973018727,249.1012090419988,511.4947065624293,358.7909963895729,538.6655713182505,488.9427929977037,945.2222143312777,471.16432593525286,847.9438096499428,503.0313895377591,762.0704593105575,534.2275675907389
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_234.png,414.82994267975204,342.9119863235002,504.05772076676953,440.86127655436144,576.1779173408626,519.0194430741925,395.70970451824826,405.97522797898614,496.3425369472153,450.9245597972581,615.760164762923,490.17136444455525,891.4941256182927,332.177817531077,815.0131729722777,403.6271285556436,731.8233648309983,477.4245390035528
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_235.png,763.3235378967369,346.5300100713308,682.5384317204504,381.18373048028434,596.4559415326042,417.16179689212777,864.1021437990291,22.54634469053528,795.3363749725684,87.62223787615012,720.1972343732106,158.4006633511903,338.94293503470624,622.5990698495751,408.04414663593036,571.9472108603284,488.55041257910403,512.2383969524745
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_236.png,299.7150686544169,314.47173559620035,403.0314432814898,335.26918763152025,492.9301069180338,347.3451275229962,779.4403480729384,16.56283930486031,729.1151999631205,102.64532949270658,678.7900518533029,199.76403637130235,923.8141516200216,454.75657992812415,813.7889214976842,476.2249175129705,734.9598284807223,498.69958342210646
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_237.png,734.9909077124174,29.470114726869877,732.6428082890748,132.11560380441634,737.33900713576,218.99528246809126,323.2700786961516,241.4001172690643,412.8841582250377,276.93673501327777,503.1604107553688,311.8111797560463,960.2779247042467,569.8071094995693,845.4501888563407,533.6173254527173,761.0980606268362,512.6653452150663
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_238.png,522.2683488454376,129.66885032562942,515.559493350173,235.33332437604486,511.19873727825114,325.90287356211525,411.57223317357375,212.85865334845835,481.008887549561,272.5674723747627,540.0468159078883,323.21933136400946,969.7804932828228,580.5413854949039,884.3399504955185,550.0657778765024,789.3757803274634,521.2227920948009
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_239.png,381.08928049300914,402.75025608247864,448.51327822041713,446.69325957646095,535.3929568840921,499.3577752142871,735.2135398372204,227.96016565865182,,,698.6502773880289,396.35243858979004,752.9920068996712,267.8778558554754,702.6755906851877,363.1436038882309,672.4857409564976,426.5422883184802
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_240.png,516.0261718967212,253.82789189717857,528.8454701015145,355.14170028990054,537.9430365694324,449.01204520887154,554.897592259643,207.51300806050565,580.9497144177716,293.52636375718396,605.7612593302749,374.99093621990323,870.9350494163932,417.6627223205296,807.2520841409679,463.56408040866086,727.4416146724154,521.8712109530437
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_241.png,441.2536184111934,267.16305845159206,490.232273512196,334.91688128253384,548.190348715049,414.371144001938,571.8633653472003,215.19126331663935,586.8290655169511,322.127993620495,602.6110766050518,412.4664019178996,843.0786331070713,345.5221469816477,796.0643500044783,401.80685210447035,728.0812551894613,486.3442719556116
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_242.png,230.8087881236592,294.93304362903257,340.83401824599656,409.9899153728183,430.73268188254053,508.6100911532061,738.758398972748,120.09740280483041,690.7894121419081,304.52988665443866,657.2938265100286,450.50447588966665,936.6567693222022,270.3224430994713,872.5602782982353,403.47772151010156,814.666673502394,521.3325724642967
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_243.png,432.37976562062255,166.50857035969537,465.00597780568114,330.14941585037974,496.1028362945651,501.43702982193724,533.8268941335391,84.94303989704898,553.1987076184176,228.19250277207172,567.4726754493807,369.4028273855283,1057.8868500455694,436.45999660054025,940.859063208262,521.2327750515933,832.1018418210062,609.727285239522
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_244.png,212.27429617970918,402.8208733141223,351.63247343826964,509.096990689345,464.1114770416182,598.8320781228988,,,378.0708278389966,501.00151442155436,487.26891895995465,567.8176469822696,1027.7525203570376,343.31976304133207,919.4045041085163,436.237411650745,811.3919306347582,533.5158163320799
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_245.png,691.0960586011402,384.5887037076136,638.7669857380772,489.2468494337394,609.9189071084401,564.7214737554647,591.804997271226,448.9937164621525,596.5011961179111,508.70253037000634,599.8556238655433,549.6265488911197,515.3240446252111,444.63296039023066,,,637.0897718642613,533.8607384772482
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_246.png,506.09589350933305,419.4733939100708,580.7007183387998,472.8886826932985,642.5035318069971,513.5019601152567,468.6506692242803,465.6685842196446,562.5210141432513,483.45019140693864,633.6474428924275,493.7883351204817,466.5830404815717,445.8193482896419,,,657.6319363078475,488.826026137981
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_247.png,451.9597178593861,474.90482949415616,523.0412222165969,496.5694693612154,580.8732773989119,508.5655922628101,426.37183765844134,514.6983226482221,501.6388354893531,506.75224663088244,570.0455909958291,498.9495303590073,428.57908099659124,485.34198625082837,,,591.0321906844242,493.7295109357981
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_248.png,504.9598044547299,527.7841339860631,574.9293913301934,492.90968924329457,634.9664101278709,467.0849421869407,505.04672825442276,577.0158076946947,565.7618704865663,517.6424365616041,620.8715276072852,464.1487811197161,487.26826119197193,550.1803857136367,,,633.5213109887375,447.53489663609037
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_249.png,438.57911731928965,591.8984240800884,534.0874947662446,527.1377578909851,613.5417574856488,473.26123727988215,459.0870690593617,650.2044677554609,524.6640461668151,560.6823703764062,593.5062669476687,472.7928948340515,443.03295433181086,609.6610254774087,,,603.3019979678692,454.28984735145053
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_250.png,,,388.3442125909095,692.5372247710934,541.7423617216227,552.3096237980677,,,423.982166429358,701.0593441672443,553.5311223769845,576.5444697670682,,,,,512.2385725802698,567.878132155412
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_251.png,,,418.86892183592727,697.32393063906,599.8625535085959,532.041551715755,,,466.6311301939926,711.7782831684744,567.1831477899196,538.9545029254749,,,462.8604295341453,634.4789196416057,577.2383495495122,503.1328466569259
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_252.png,,,428.3677489857819,701.5828783959598,580.9587501976774,544.4430939501052,,,460.2092316234945,711.5074963609611,547.8766903143396,549.405402932606,,,459.3821801264111,644.9298508457439,552.4254735482987,519.2180232890602
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_253.png,,,414.170352025672,690.3629557759168,586.3656821586969,539.5349293820261,,,452.50580873411917,709.8449091851276,548.6586755602243,545.1909803717971,,,451.4338992395385,639.4720883449403,557.2964908662195,517.4819925251321
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_254.png,281.36238886645083,645.9459879009689,494.4523372001146,577.1250715731111,633.6235079946147,532.7738143840471,350.86094616240564,716.0685752095299,467.485608016237,631.8457027753291,600.539379583429,523.7713749123227,286.5120873022403,697.6079117108377,,,625.5188232876144,491.1451627272641
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_255.png,292.3665153999078,655.71922828319,471.00963876993194,553.1648426448429,611.1948675255758,490.3089036268923,435.4301587290885,595.8015245478211,562.3770809439463,581.9756221283811,,,338.6488417930087,694.4681918138244,,,575.0318858816867,525.5683494352888
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_256.png,247.44533751469518,717.2184626159988,373.5706908199205,638.6485703930715,465.7869327447246,575.3791308661879,,,338.83452794241583,637.8215188959878,471.98981897285046,528.650721280973,656.1750556158721,716.851933018811,642.1151801654536,622.98158809984,633.8446651946191,538.2088096487869
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_257.png,287.8753554923853,551.8061489225981,416.01449545193674,555.1605766702304,540.7991871900539,561.1985466159684,323.4322896172871,587.6985258222632,,,569.647265819691,534.3631246349106,977.8806313352823,415.8307840250599,865.5073017896023,469.83707076193895,760.5137132887133,525.5205713726341
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_258.png,864.270847928915,659.4829520407583,738.8152501674693,585.3500988180858,652.6064570533207,527.3184987840481,816.6379739125372,684.3057173732367,720.0304547807287,558.5146768370279,638.1824177385022,473.31221204716906,776.7055016305465,717.3626774102943,716.567106405549,606.6214374784465,663.9450682185915,515.4138127301937
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_259.png,741.4605449514158,717.5962413795712,691.8129862634269,606.3605719140769,647.1806537924839,499.6525774917416,820.6045683450707,717.0194955383106,711.5856665470229,595.9246538487869,632.421171702902,499.3171347169784,,,715.6109798441815,572.4436596153612,629.4021867300331,454.03236012394325
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_260.png,791.0787217556012,717.5451874796458,735.7751120778413,614.4793694438207,680.4715024000814,481.2479461292174,717.5500588885795,715.6598371497223,713.7793582287322,612.594019113897,694.1356684877771,492.65777407432006,797.3188665809147,681.0147103633246,745.8306254763692,592.3121959851967,686.6956158909505,432.7496270176447
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_261.png,400.96822357786,539.9695883489575,492.34809777726605,532.4649609992479,563.421333265693,524.0774363142782,534.0649968682992,422.32351842556756,601.3859186818713,441.08508679984175,,,752.3566747747423,295.99692250274626,785.0238761793609,228.8967250229892,820.1190452559442,158.4856625360072
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_262.png,561.1521120326455,535.3050014299671,594.0712821760644,519.0632792482699,,,347.8105072832352,416.8936814647469,419.2598183078019,443.72910344580487,495.0698854042904,471.5708537511524,720.8431009364845,256.86206991419556,767.8050894033357,213.5899519697397,827.1784605364263,157.2355658095181
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_263.png,470.0899942534112,500.98392135853555,526.9596548984641,438.1279806455823,584.6456264618671,372.55100353812884,437.98176479830954,431.32538965933196,526.6875512590142,416.9038967684812,612.4001976857686,405.74764755103064,736.9372292419638,661.5820081344974,717.8169910804601,589.4618115604044,699.0321956937196,519.6897144096538
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_264.png,621.5308696951257,710.4574781522138,579.2650800749595,617.5398295428007,547.7334592472166,540.3879913472593,697.3409367916144,714.4827914493724,,,535.0432566985834,552.8663282075056,701.0728868630598,648.4432548526106,605.1349132013802,602.1283710159377,,
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_265.png,,,442.89006655905126,696.657685065577,551.5735255823357,614.4742052485872,,,467.04194634200337,704.7083116598943,525.7444319255675,612.4615486000077,,,481.80142843158524,713.0943810289749,,
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_266.png,365.1027263904165,539.3971913836708,490.81455394710014,552.2164895884642,564.0086114389851,564.2087110565656,333.2612437527039,625.410547080349,466.41653478313845,577.855085998051,551.7451183936558,550.3948254262318,311.6407419368053,578.9475887321225,,,585.3950379946718,529.4984858891432
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_267.png,296.0063572264351,580.7803061643406,422.95874940893964,576.2315229303817,494.9122296551993,577.8856259245485,198.00075482204696,632.471024732056,,,515.625745505082,542.5963622625259,248.07458619858755,695.6008892229631,397.3573814221494,609.1740077777431,477.95222815766203,565.7283208583233
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_268.png,293.89440107868234,560.66841975036,424.23204437523907,572.6409798861607,493.89059268233086,582.7088145458113,189.5845757596432,623.8766351026957,,,520.405168283119,544.8932171312267,241.27528801745635,685.9054973839541,398.41507246331093,606.0950279154017,479.7515897665844,567.5454516193836
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_269.png,268.7030913118558,580.1219698875634,386.66124622754194,573.0598391654878,476.2244670893226,573.7307247150143,179.69305419863298,633.104095848105,,,500.37634687227484,536.1611339415332,225.31327156643135,697.1736658278805,385.99036067801546,603.5851316689411,462.95178998964866,561.1388430006493
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_270.png,444.4298698676565,712.9433778635582,477.30004796496087,648.9702355451482,505.69328424256094,598.1922901690257,783.5292448017505,597.1750200263609,720.6228096644782,556.7824669382177,665.4502527851193,521.5734152097127,,,729.5371412555452,1.971841321126206,703.019617880212,54.025596906885994
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_271.png,531.5023441125879,705.9482464470473,540.2096605749884,639.0107511423437,,,708.109254046545,653.0547891536045,683.4860740381699,596.1505598664846,664.9892354672853,550.4386276021328,690.5315107131834,7.868296092645108,744.9959782840775,43.74222567636139,791.0366082040068,75.54947446074303
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_272.png,689.7743207272072,620.0460163724116,651.3682866433988,576.7840469446735,,,791.0867899482878,553.1665432264697,721.5586247965658,530.8733855111556,,,,,,,664.9970771500066,11.151055466019756
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_273.png,762.2491111710071,645.681768357116,707.4608483667088,596.0858572564928,,,,,,,711.6921998172495,58.98496547497592,,,,,,
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_274.png,636.3592439643098,576.391913997774,607.8113083023836,503.4927211467839,579.7731572058489,421.9271906841375,772.9815074892425,538.1580715934086,726.5911120386124,498.90466005826,662.8680413646699,444.35771156136525,625.3632788282332,117.15752479409431,683.0594360875077,76.9043918225075,761.2176026073387,28.9360750313665
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_275.png,620.6828150208798,677.7138309506223,603.3147335821276,612.7902884295719,588.0828759238865,560.3229578917504,,,423.6014624238968,677.1960262900261,444.3708692385982,611.3068736364906,,,,,721.4411655915967,44.8723462085884
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_276.png,668.1452759733033,529.2848277385648,588.9052401337217,515.5999190420354,,,715.3802834097112,561.7313048093682,,,600.6036298259162,498.824869672096,663.8869021864227,24.387116316660993,,,,
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_277.png,728.6823859463011,234.4367000074346,662.0169942810477,295.9321225231378,595.8958098946943,345.99919218194043,577.900474204344,489.4849761583036,633.2258768400573,447.050929476543,698.5778896621779,396.3807387130906,668.3760217905873,65.93071474511888,739.6671753264909,103.75312166666384,812.8630543385448,135.5892474823155
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_278.png,640.6583200783788,492.3417078176832,612.3595415755774,516.0147244498345,,,675.4875859279806,538.5993265241857,620.2505471196278,529.6199064223351,,,739.704044838184,509.7563407424841,685.2833169481812,524.1778336333349,,
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_279.png,838.5146019017848,624.6378529322199,769.6723811209312,573.4823687156172,710.8979949997281,529.945786403615,590.3788013905994,505.46327795346855,,,,,647.5464038486818,488.90895291734427,,,,
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_280.png,598.5113529836656,249.89804599113478,587.8993110451149,350.84849622709004,585.1782746506149,461.32259045168394,649.2474792992527,117.55521681568075,644.3915439553228,215.5568193455435,636.8869166056131,314.2205965608442,820.2564051990337,604.4482532624471,754.7012780559817,558.979040496559,701.9481622741989,520.5730064127508
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_281.png,557.5058792572796,352.3660420067986,564.03636660408,272.0954683690444,567.8458175563802,188.0154354750459,606.7566379977322,223.38891690749185,603.4913943243321,310.4620815314964,603.8642714877352,391.4202484623854,689.066736277594,380.0151838835347,684.7059802056722,460.8568926014716,683.0287663318561,535.6606313736705
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_282.png,570.9117552015161,459.57553712437834,552.4699543229451,377.57221138467787,528.1196152988124,293.77839768398604,566.6514778879592,609.9042313914777,559.5767832622589,532.3546941482236,552.2299849971085,460.79143697286986,693.6485109146912,668.0469530947826,699.0905837036914,592.6742449671286,707.6800488795423,523.2148474081674
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_283.png,539.9542644710175,711.5965559910946,585.9397795380698,618.5371112991897,634.1021237207223,529.8313248384849,576.4161521573193,718.3991137615685,599.0007542316705,635.4075037293142,,,926.9092991369652,337.32468571114146,839.3587349237638,419.50816552813126,774.9536812216206,478.54609388645866
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_284.png,777.3987254786357,468.0308601540326,,,,,693.8665242732078,506.90228051695453,626.0483015123652,545.7737008798764,574.35758294465,576.3746062719639,,,803.0373218882224,693.8159440974218,717.0239661915442,592.088609956158
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_285.png,640.0597016071295,346.9870919075377,612.2179513017819,475.46167464185237,587.3951859693034,600.5818296285348,720.9014103250663,265.80994041483757,724.5912808474618,386.5693393295981,722.5786241988825,518.398349811545,,,757.0060621542826,709.947411949885,715.701616222831,594.4838644524544
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_286.png,594.5457546669787,632.5671562663442,591.0084073541285,552.8407899074901,588.5594745990785,485.6311909633366,693.0472389321076,654.8796547012455,672.3673623339065,578.9627392946915,655.7690403274556,511.753140350538,,,,,,
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_287.png,521.6868928637923,350.6081909284421,526.7185344852406,293.24747644393085,529.4020766833464,236.22220473418284,604.2058154555452,163.0956900727012,591.794432789306,270.772820771696,585.4210200688048,346.58288786818457,599.4323153402967,456.07971325249304,602.11801449737,533.0697557552654,606.5941797591591,613.4616838569975
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_288.png,590.0614772155334,620.1876790087415,583.4342778654434,555.4450392040159,572.2190174268295,517.2111967996505,593.1201846078826,687.9890262058163,591.0810463463165,635.9910005358793,,,575.7875093845703,128.24557340590533,572.2190174268296,64.01271816657129,569.6700945998718,3.8581394503695563
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_289.png,488.9046093566555,440.1882617294092,529.1577423282423,433.4794062341447,563.5734893771945,429.3641766230758,546.2900983346974,408.3045824956634,551.7497026137801,433.56250378322744,,,647.0687964828122,595.6619051413045,631.6180931157629,563.8776010719458,618.5953574206784,534.9627133421822
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_290.png,523.09860247106,657.8287097729775,554.2947805240398,568.60093168596,585.4909585770196,482.72758134657477,559.9973076950146,675.9426196101915,572.0732475864907,579.3351004783831,724.6997101037573,676.9489479344811,694.8453031498304,606.8414080089674,663.1140443630384,533.9063187796924,,
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_291.png,583.0570155287646,661.6256792204568,598.0227156985154,557.1378816716513,609.995275834316,472.2415461632468,633.1240851875673,665.4351301727571,616.5257631811164,560.4031253450516,602.4497282129463,486.2515355209789,786.9759404897848,718.4419621129957,742.6230472594325,633.0014193256912,703.7122268180805,549.7377056539868
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_292.png,,,580.947646829252,686.4232682163367,658.9446853341576,550.3107892567955,,,605.4173059680459,711.9124964859137,658.7553847518851,572.454972394618,,,832.4714564248588,709.7426838684597,815.7590942450931,639.8580019615908
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_293.png,,,543.7635480587317,708.8301794080895,583.0103527060288,610.5454464024649,,,,,581.3331388322127,645.0960522030771,,,,,775.5545054201193,680.9884291027421
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_294.png,,,540.2193281649779,715.9698446486279,612.3395247390711,563.0079393565981,,,572.0863917674842,716.9761729729177,612.3395247390711,595.2104457338675,,,,,753.7402347239542,649.0841660524127
labeled-data,video-youtube-2-train-eval,video-youtube-2-train-eval_295.png,782.1638381140913,483.3409631874482,703.7979899524872,479.803615874598,628.3707458205035,470.4969764932087,,,650.308591289247,458.8685251022747,589.2570723329321,444.69454032544456,,,,,,
